date,ticker,company,sector,open_price,high_price,low_price,close_price,volume,daily_return,sma_10,sma_20,volatility_20d,rsi_14,target_next_day_direction,target
2026-05-06,BUAMFG,BUA Manufacturing Plc,Industrial Goods,87.68479934869795,89.68266451112888,80.8624492825323,82.88836640435314,3040068,-0.054700848721461304,91.4549294953641,93.44323039255121,0.03416008999062216,35.76273562304624,0,0
2026-05-07,BUAMFG,BUA Manufacturing Plc,Industrial Goods,82.88836640435314,83.30512153180818,80.20535872961088,82.2533969181438,4550357,-0.007660538067691736,90.37707446400813,92.2267181335975,0.02983610152285535,38.02279822073751,1,1
2026-05-08,BUAMFG,BUA Manufacturing Plc,Industrial Goods,82.2533969181438,84.96907955463205,80.6819942446813,84.10826221479066,4079019,0.022550622419798216,89.45901639894683,91.34549255263707,0.02974727850407595,43.93342299712391,1,1
2026-05-11,BUAMFG,BUA Manufacturing Plc,Industrial Goods,84.10826221479066,88.49463634608246,83.90434632169622,86.4739552397799,17106798,0.02812676142265169,88.51069932308084,90.66428017622432,0.03081992839036052,43.98681372869134,0,0
2026-05-12,BUAMFG,BUA Manufacturing Plc,Industrial Goods,86.4739552397799,87.21140341870776,83.04501648708462,83.33139744374755,634314,-0.03634109006947217,87.14356363488601,89.94574769424749,0.03130326811246591,39.435213567551955,1,1
2026-05-13,BUAMFG,BUA Manufacturing Plc,Industrial Goods,83.33139744374755,86.59977383943165,81.7904292801333,85.19364348013168,16767032,0.022347471583459733,86.18549773564887,89.38230383273087,0.03196804707675425,38.64823695957093,0,0
2026-05-14,BUAMFG,BUA Manufacturing Plc,Industrial Goods,85.19364348013168,85.95183866904325,83.27919994617976,84.70633921825976,18901940,-0.005719960339359953,85.19788360445492,88.98431946117744,0.03097345143850385,37.652856943581924,0,0
2026-05-15,BUAMFG,BUA Manufacturing Plc,Industrial Goods,84.70633921825976,85.63587978685102,82.46125909050275,83.44091257686964,8224047,-0.014938983942270778,84.44763307064683,88.65686500124272,0.03053837015184138,31.23627861166024,0,0
2026-05-18,BUAMFG,BUA Manufacturing Plc,Industrial Goods,83.44091257686964,85.00894091928505,78.38270649496337,78.68470556507434,5154400,-0.05700089877868553,83.87657784098485,88.19050070466207,0.0325990984252225,25.287784257342054,0,0
2026-05-19,BUAMFG,BUA Manufacturing Plc,Industrial Goods,78.68470556507434,78.93394238187479,75.48263167541594,76.7701638063087,12236403,-0.02433181575779375,82.78511428674592,87.51165805519916,0.03198208989709617,25.50379360150697,1,1
2026-05-20,BUAMFG,BUA Manufacturing Plc,Industrial Goods,76.7701638063087,84.77576300149471,75.29311009601166,83.55311610209301,5512839,0.08835401618912408,82.8515892565199,87.153259375942,0.03849226497597629,37.27575631415844,0,0
2026-05-21,BUAMFG,BUA Manufacturing Plc,Industrial Goods,83.55311610209301,84.33607087670906,74.65460407438388,75.19780449188372,12176405,-0.09999999999999998,82.1460300138939,86.26155223895101,0.04344460293001381,33.61750383579222,1,1
2026-05-22,BUAMFG,BUA Manufacturing Plc,Industrial Goods,75.19780449188372,79.51432774323173,73.59022405217704,77.85319647875714,10094817,0.035312094612549805,81.52052344029055,85.48976991961868,0.04453124427194607,42.593351944220416,0,0
2026-05-25,BUAMFG,BUA Manufacturing Plc,Industrial Goods,77.85319647875714,78.77264859066142,73.9283284713235,75.51336543369143,1938377,-0.03005439918840258,80.4244644596817,84.46758189138127,0.04391760431273359,35.917168480893565,1,1
2026-05-26,BUAMFG,BUA Manufacturing Plc,Industrial Goods,75.51336543369143,81.99110565949171,74.80921739748004,81.08900600914482,1610661,0.07383647309891628,80.20022531622143,83.67189447555373,0.04766323445478295,47.954944085157685,1,1
2026-05-27,BUAMFG,BUA Manufacturing Plc,Industrial Goods,81.08900600914482,90.17464717375286,80.66070436098548,89.1979066100593,8897417,0.10000000000000009,80.60065162921418,83.39307468243152,0.05321615411665637,56.7465825099892,1,1
2026-05-28,BUAMFG,BUA Manufacturing Plc,Industrial Goods,89.1979066100593,90.14812567227759,87.92750714584655,89.7283044155113,8236597,0.005946303289052546,81.10284814893934,83.15036587669712,0.05324333587495594,55.60408150189327,0,0
2026-05-29,BUAMFG,BUA Manufacturing Plc,Industrial Goods,89.7283044155113,91.03055250156804,85.10280064570378,86.876672788943,15789856,-0.03178073680477733,81.44642417014668,82.94702862039675,0.05301782485222106,50.397719479633956,1,1
2026-06-01,BUAMFG,BUA Manufacturing Plc,Industrial Goods,86.876672788943,93.76250496734849,85.2244890459771,92.16744502001418,12870141,0.06089980268839845,82.79469811564066,83.33563797831275,0.05196241073800553,58.371186310503745,0,0
2026-06-02,BUAMFG,BUA Manufacturing Plc,Industrial Goods,92.16744502001418,93.39552922848611,86.8089480637013,87.67569318650557,16458920,-0.048734689700178135,83.88525105366034,83.33518267020312,0.05270136283634238,52.23987200030245,0,0
2026-06-03,BUAMFG,BUA Manufacturing Plc,Industrial Goods,87.67569318650557,89.72293235866722,85.30020326223537,85.51750406684081,11753410,-0.02461559231785948,84.08168985013512,83.46663955332751,0.0514327237120143,50.71058886591063,0,0
2026-06-04,BUAMFG,BUA Manufacturing Plc,Industrial Goods,85.51750406684081,87.01038411071696,83.51868639117868,84.98509103933314,19879107,-0.006225778375051005,85.06041850488006,83.60322425938698,0.05141834980526046,51.37031477318232,1,1
2026-06-05,BUAMFG,BUA Manufacturing Plc,Industrial Goods,84.98509103933314,85.98808962521248,84.2066220067385,85.01488621310374,3337994,0.00035059294996586665,85.77658747831472,83.64855545930263,0.05121059481129185,56.13181392997535,1,1
2026-06-08,BUAMFG,BUA Manufacturing Plc,Industrial Goods,85.01488621310374,86.23596618208643,83.5564517445739,85.96376719949981,6533625,0.011161351013486698,86.82162765489556,83.62304605728863,0.05089057037508049,59.07528707537201,1,1
2026-06-09,BUAMFG,BUA Manufacturing Plc,Industrial Goods,85.96376719949981,93.07558278329198,84.10208223422134,91.22913632512015,9449982,0.06125102816167627,87.83564068649311,84.01793300135726,0.05180010150632795,57.81126815235735,0,0
2026-06-10,BUAMFG,BUA Manufacturing Plc,Industrial Goods,91.22913632512015,93.06196386369517,81.85499055906219,82.2951005618858,18932055,-0.09792963216702444,87.14536008167575,83.87300585544497,0.05654300896555804,57.138269608911216,1,1
2026-06-11,BUAMFG,BUA Manufacturing Plc,Industrial Goods,82.2951005618858,84.7523414871204,80.8776233211492,82.81037835440154,18398500,0.006261342279158422,86.45356747556477,83.77820781225205,0.0565450409075712,55.21009152356287,0,0
2026-06-12,BUAMFG,BUA Manufacturing Plc,Industrial Goods,82.81037835440154,83.40802205859515,79.48080879471841,79.67317665359059,15783581,-0.037884160936745626,85.73321786202953,83.58982101608811,0.05710240582876867,54.299968045161904,1,1
2026-06-15,BUAMFG,BUA Manufacturing Plc,Industrial Goods,79.67317665359059,80.43106228311687,78.6143373823199,79.6984168888501,15103461,0.00031679714955079596,84.48631504891313,83.6405065822769,0.05554835610956898,48.376233344764906,0,0
2026-06-16,BUAMFG,BUA Manufacturing Plc,Industrial Goods,79.6984168888501,80.02527461244661,76.3614591867505,76.6409453095009,5656203,-0.03836301521036789,83.38284026121266,83.63404565743652,0.05598671602799579,33.37637814801833,1,1
2026-06-17,BUAMFG,BUA Manufacturing Plc,Industrial Goods,76.6409453095009,78.14580475666358,76.35472634623032,77.45308430458705,527980,0.010596672468045076,82.57639828498728,83.32904406756121,0.05220294115160026,33.86969050057067,0,0
2026-06-18,BUAMFG,BUA Manufacturing Plc,Industrial Goods,77.45308430458705,78.89711500914538,76.02660666338556,76.97501848669566,9705830,-0.006172327702424041,81.77539102972354,83.41790476730179,0.04692750102499553,36.123042325085734,0,0
2026-06-19,BUAMFG,BUA Manufacturing Plc,Industrial Goods,76.97501848669566,78.00741909716416,73.81979200751304,74.9674498898152,8917453,-0.026080780964378047,80.77064739739468,83.27361743785471,0.04665529299643132,23.45138938136826,0,0
2026-06-22,BUAMFG,BUA Manufacturing Plc,Industrial Goods,74.9674498898152,76.352118569467,72.19602862201018,72.60502555862561,1119529,-0.03151266762657401,79.43477323330725,83.12820044410141,0.04670443158418781,25.10138836276107,0,0
2026-06-23,BUAMFG,BUA Manufacturing Plc,Industrial Goods,72.60502555862561,73.14017640642273,69.32215220927705,69.62734981857584,11716741,-0.04101197840148718,77.27459458265284,82.55511763457295,0.0440101054765885,24.43961562285898,0,0
2026-06-24,BUAMFG,BUA Manufacturing Plc,Industrial Goods,69.62734981857584,69.78792762186735,65.1349657643357,66.2149851320518,5939905,-0.04900896982888847,75.66658303966943,81.4059715606726,0.03706531552785946,22.36724705813596,0,0
2026-06-25,BUAMFG,BUA Manufacturing Plc,Industrial Goods,66.2149851320518,67.8251376071573,61.86808877226692,63.16851341777195,12309980,-0.046008795564996374,73.70239654600647,80.07798201078563,0.03740354469052717,20.462057483807712,1,1
2026-06-26,BUAMFG,BUA Manufacturing Plc,Industrial Goods,63.16851341777195,63.63190197203396,62.83128722203151,63.41538259633148,4213645,0.00390810492763749,72.07661714028056,78.90491750115504,0.03749864060216698,18.922934459525194,1,1
2026-06-29,BUAMFG,BUA Manufacturing Plc,Industrial Goods,63.41538259633148,67.12766914983064,61.85774985974973,65.62196023074175,11937645,0.0347956212525935,70.66897147446973,77.57764326169142,0.03509737641089541,11.457478749867917,0,0
2026-06-30,BUAMFG,BUA Manufacturing Plc,Industrial Goods,65.62196023074175,65.99531585633967,61.89092216415919,63.18614514062052,9365891,-0.03711890168407572,69.3234914575817,76.35316585939717,0.03462436948755446,14.243780566717021,1,1
2026-07-01,BUAMFG,BUA Manufacturing Plc,Industrial Goods,63.18614514062052,67.62813995448205,62.88847433371946,66.49105288508855,7351936,0.05230431033754268,68.22728831563184,75.40184330030957,0.03771213976560418,22.350242427415324,0,0
2026-07-02,BUAMFG,BUA Manufacturing Plc,Industrial Goods,66.49105288508855,67.92361313321436,64.75219037182282,65.70559012687843,10761588,-0.011813059413686378,67.1003454796501,74.43786825468683,0.03768921678365311,24.28557991358761,0,0
2026-07-03,BUAMFG,BUA Manufacturing Plc,Industrial Goods,65.70559012687843,66.59504498006693,62.03910668926908,63.26952882862729,2015993,-0.03707540398841369,65.93055337353132,73.35060038546301,0.0379667013972908,22.22022756538685,1,1
2026-07-06,BUAMFG,BUA Manufacturing Plc,Industrial Goods,63.26952882862729,66.49469784697673,61.73684297120596,65.29980992875907,18248319,0.032089398130829005,65.20003181054467,72.31740252192597,0.03897089978405253,30.133026193076745,0,0
2026-07-07,BUAMFG,BUA Manufacturing Plc,Industrial Goods,65.29980992875907,66.88679982294045,64.69507644850357,65.14008160143374,4005444,-0.002446076451058543,64.75130498883046,71.01294978574165,0.03498949150322824,27.925991879682655,1,1
2026-07-08,BUAMFG,BUA Manufacturing Plc,Industrial Goods,65.14008160143374,67.29149755308212,64.66412429859346,66.6446037917606,12208991,0.02309671945964764,64.79426685480134,70.23042494723538,0.0302366186684079,32.137650842006266,0,0
2026-07-09,BUAMFG,BUA Manufacturing Plc,Industrial Goods,66.6446037917606,68.17044908598267,63.42370329854922,64.76719720845047,5550684,-0.028170421556954928,64.9541352338692,69.32826588993782,0.03023885933091079,32.28296518757914,1,1
2026-07-10,BUAMFG,BUA Manufacturing Plc,Industrial Goods,64.76719720845047,69.42410315750831,63.26363295926751,67.85216306532713,12827848,0.04763160967036795,65.39781328076876,68.73721521052467,0.03232702738218218,41.94678777342538,0,0
2026-07-13,BUAMFG,BUA Manufacturing Plc,Industrial Goods,67.85216306532713,68.24739847355669,65.4872907819147,66.90193788517958,11103920,-0.014004346172909687,65.52581104621252,68.09739126034113,0.03230331978617065,45.04139852076261,1,1
2026-07-14,BUAMFG,BUA Manufacturing Plc,Industrial Goods,66.90193788517958,67.58687539935099,66.33172210061535,66.94517750243189,18090504,0.000646313374756291,65.90171428239367,67.61260286998768,0.03155644020110237,51.5141344374934,1,1
2026-07-15,BUAMFG,BUA Manufacturing Plc,Industrial Goods,66.94517750243189,69.71182666323658,66.43002565038552,69.07684065482623,16961431,0.03184192247928386,66.16029305936743,67.19379068749963,0.03249756246809753,62.73471225253048,0,0
2026-07-16,BUAMFG,BUA Manufacturing Plc,Industrial Goods,69.07684065482623,70.63041270300363,66.71776230475477,67.3412166644131,10838851,-0.025125989752281308,66.3238557131209,66.71210059638551,0.03280217367971793,57.95138469479756,1,1
2026-07-17,BUAMFG,BUA Manufacturing Plc,Industrial Goods,67.3412166644131,69.30905505925813,65.70938092159719,68.21948456978949,10613626,0.013042055799988406,66.81885128723712,66.37470233038422,0.03271768114364514,55.56020495330841,1,1
2026-07-20,BUAMFG,BUA Manufacturing Plc,Industrial Goods,68.21948456978949,69.71576215002702,67.63275580166551,69.47134346389848,3341025,0.01835045957915904,67.23600464075108,66.21801822564787,0.0324251485888945,64.17231328607423,0,0
2026-07-21,BUAMFG,BUA Manufacturing Plc,Industrial Goods,69.47134346389848,69.91794630735228,66.93028773655944,67.83233551637942,9256632,-0.023592575957175677,67.50523003224563,66.12826751053805,0.0315354698303169,53.2700947012559,0,0
2026-02-27,DANGIND,Dangote Industrial Products Plc,Industrial Goods,494.9911041632446,504.3331293456517,479.3885952920087,484.6289169984415,12844796,0.0,484.6289169984415,484.6289169984415,0.01993335671898601,50.0,1,1
2026-03-02,DANGIND,Dangote Industrial Products Plc,Industrial Goods,484.6289169984415,492.5046193740844,476.5353653385529,487.7950352361987,3016474,0.006533077426263745,486.2119761173201,486.2119761173201,0.01920319833350778,50.0,1,1
2026-03-03,DANGIND,Dangote Industrial Products Plc,Industrial Goods,487.7950352361987,495.3932577165712,485.7207975874027,488.059238922405,17715199,0.0005416284855754849,486.8277303856817,486.8277303856817,0.01920051674824665,50.0,1,1
2026-03-04,DANGIND,Dangote Industrial Products Plc,Industrial Goods,488.059238922405,502.727459037091,476.5796715314354,492.7495560044015,4607864,0.009610138909269095,488.3081867903617,488.3081867903617,0.01661864021290849,50.0,0,0
2026-03-05,DANGIND,Dangote Industrial Products Plc,Industrial Goods,492.7495560044015,503.6187399923796,477.5526349903629,479.8649123511982,15950063,-0.02614846324303577,486.619531902529,486.619531902529,0.01719025998341103,50.0,1,1
2026-03-06,DANGIND,Dangote Industrial Products Plc,Industrial Goods,479.8649123511982,496.5168511449987,470.3652262945291,486.4158218856259,16036627,0.013651570193640827,486.58558023304516,486.58558023304516,0.01726813945833268,50.0,0,0
2026-03-09,DANGIND,Dangote Industrial Products Plc,Industrial Goods,486.4158218856259,498.2600803963032,472.4276294913013,476.2447864994033,19696344,-0.0209101656002757,485.108323985382,485.108323985382,0.01778529715761296,50.0,1,1
2026-03-10,DANGIND,Dangote Industrial Products Plc,Industrial Goods,476.2447864994033,478.8056614015443,474.4677974090704,476.7859940314408,15202513,0.001136406208277041,484.06803274113935,484.06803274113935,0.01772997400962113,50.0,0,0
2026-03-11,DANGIND,Dangote Industrial Products Plc,Industrial Goods,476.7859940314408,481.0552729149387,469.0820043069369,474.4987247519903,5024532,-0.004797266086007612,483.0047762979006,483.0047762979006,0.01757045259663135,50.0,1,1
2026-03-12,DANGIND,Dangote Industrial Products Plc,Industrial Goods,474.4987247519903,480.8350080987701,469.4595871929424,476.5885716725448,12971184,0.0044043256842192235,482.363155835365,482.363155835365,0.01744611448802025,50.0,0,0
2026-03-13,DANGIND,Dangote Industrial Products Plc,Industrial Goods,476.5885716725448,483.4720060942865,457.1510603886022,468.817621096715,12942031,-0.01630536491581891,480.78202624519236,481.1317435863968,0.01738467043951875,50.0,1,1
2026-03-16,DANGIND,Dangote Industrial Products Plc,Industrial Goods,468.817621096715,481.5643301115344,466.6415890695991,473.1704239879617,6464193,0.009284640114558984,479.31956512036857,480.4683002865272,0.01690132780131681,50.0,1,1
2026-03-17,DANGIND,Dangote Industrial Products Plc,Industrial Goods,473.1704239879617,485.1199911136631,471.4500129788297,479.5284565098776,1993969,0.013437087779767154,478.4664868791159,480.3960046114004,0.01704130543576893,50.0,1,1
2026-03-18,DANGIND,Dangote Industrial Products Plc,Industrial Goods,479.5284565098776,492.5765136759401,470.429006426351,482.0565248285347,19344257,0.005271988104849745,477.3971837615292,480.5146131983385,0.01643328275954465,47.97943933836265,0,0
2026-03-19,DANGIND,Dangote Industrial Products Plc,Industrial Goods,482.0565248285347,485.6676914035153,473.7383375928704,480.8534186564303,16209700,-0.0024957782130059503,477.4960343920525,480.53720022887796,0.01589313941434987,47.08943495794206,0,0
2026-03-20,DANGIND,Dangote Industrial Products Plc,Industrial Goods,480.8534186564303,485.5557406131269,463.3082426475419,472.9579458559399,2511155,-0.016419708156700685,476.15024678908384,480.0634968305693,0.01520103350308893,39.33931290211716,0,0
2026-03-23,DANGIND,Dangote Industrial Products Plc,Industrial Goods,472.9579458559399,479.3715340793004,461.6694370690562,468.8156720853121,8254244,-0.008758228520997391,475.4073353476747,479.4018600808483,0.01519217910090648,36.90306843557845,1,1
2026-03-24,DANGIND,Dangote Industrial Products Plc,Industrial Goods,468.8156720853121,489.1251689037493,461.4603563356363,477.3053319257492,14057538,0.018108737284047605,475.45926913710554,479.28538629445393,0.0132183115576357,40.00571521961775,1,1
2026-03-25,DANGIND,Dangote Industrial Products Plc,Industrial Goods,477.3053319257492,488.6158797743744,468.684280865113,480.2276950707152,17020076,0.006122628325091917,476.032166168978,479.3349814932045,0.01316579480372108,50.26951452876085,1,1
2026-03-26,DANGIND,Dangote Industrial Products Plc,Industrial Goods,480.2276950707152,489.2822604267396,478.9819646321718,483.0548910784821,11293084,0.005887199003278276,476.67879810957186,479.52097697246836,0.01300141381119253,47.356897927867614,0,0
2026-03-27,DANGIND,Dangote Industrial Products Plc,Industrial Goods,483.0548910784821,493.5803766411112,471.7536150428741,480.1264039029549,9353718,-0.00606243147437957,477.8096763901958,479.2958513176941,0.01221094050408854,53.44501440231228,1,1
2026-03-30,DANGIND,Dangote Industrial Products Plc,Industrial Goods,480.1264039029549,500.2992770256954,476.5773786643766,490.5127026147642,7092119,0.021632425601630922,479.543904252876,479.43173468662235,0.01309651630103525,60.37045135416422,1,1
2026-03-31,DANGIND,Dangote Industrial Products Plc,Industrial Goods,490.5127026147642,502.0947210827321,488.3018254383319,492.8052755591333,920212,0.004673829917447803,480.8715861578015,479.66903651845877,0.01313208605058946,63.82938821362082,0,0
2026-04-01,DANGIND,Dangote Industrial Products Plc,Industrial Goods,492.8052755591333,499.5043334547417,475.0447917964066,484.5086767535499,14500563,-0.01683545046503443,481.1168013503031,479.25699255591616,0.01349977974492501,55.47014794500348,1,1
2026-04-02,DANGIND,Dangote Industrial Products Plc,Industrial Goods,484.5086767535499,490.1423843779662,482.3700662447903,488.9433665803164,12726939,0.009152962659990216,481.9257961426917,479.7109152673721,0.01225549276087044,64.57170449042306,1,1
2026-04-03,DANGIND,Dangote Industrial Products Plc,Industrial Goods,488.9433665803164,505.4254938348215,480.7241417728742,495.1858127719426,15280279,0.012767217265439168,484.14858283429203,480.1494148116879,0.01220898480450371,65.51531859718804,1,1
2026-04-06,DANGIND,Dangote Industrial Products Plc,Industrial Goods,495.1858127719426,504.7787300014125,490.9479190511574,497.9270524036381,4666838,0.005535779824447307,487.0597208661246,481.23352810689966,0.01109656116638743,63.662904016870286,0,0
2026-04-07,DANGIND,Dangote Industrial Products Plc,Industrial Goods,497.9270524036381,505.5169714723346,493.6779971590061,494.8015333762471,690131,-0.006277062096351593,488.80934101117435,482.13430507413995,0.01125964331461041,59.381273405406404,0,0
2026-04-08,DANGIND,Dangote Industrial Products Plc,Industrial Goods,494.8015333762471,503.3782294452448,472.1913606300744,476.2530259122061,11125914,-0.037486762293310605,488.41187409532347,482.2220201321508,0.01425872951655673,47.302560486697054,1,1
2026-04-09,DANGIND,Dangote Industrial Products Plc,Industrial Goods,476.2530259122061,516.4340525189846,469.6946025937974,511.5811869486443,6069820,0.07417939438551868,491.26450368233964,483.97165089595575,0.02184073090908146,67.13450767452457,0,0
2026-04-10,DANGIND,Dangote Industrial Products Plc,Industrial Goods,511.5811869486443,514.8156504641371,498.8138164117245,510.0029511995228,6799922,-0.003085015222187848,494.25215841199645,486.03091740109613,0.02139668906628772,68.69735807158017,1,1
2026-04-13,DANGIND,Dangote Industrial Products Plc,Industrial Goods,510.0029511995228,522.0863065545142,502.0123767871236,520.1826893064698,14313594,0.019960155295188686,497.21915708116705,488.38153066702154,0.02165571749584856,69.1704238250787,0,0
2026-04-14,DANGIND,Dangote Industrial Products Plc,Industrial Goods,520.1826893064698,521.4969653655602,504.7561150825856,515.114313357847,15050555,-0.00974345369966112,499.4500608610384,490.1608235094201,0.02179829563509093,65.30409284844441,0,0
2026-04-15,DANGIND,Dangote Industrial Products Plc,Industrial Goods,515.114313357847,527.5787321106346,464.0785486146524,471.2889605170035,9208810,-0.08507888774272565,498.12808923738373,489.62244529384344,0.02948544191391931,46.203956226725296,1,1
2026-04-16,DANGIND,Dangote Industrial Products Plc,Industrial Goods,471.2889605170035,512.6896449912308,470.1998293950968,502.3166175447809,17999628,0.06583573906280371,499.46541433383015,490.695605238261,0.03301536673799612,56.060403105043164,0,0
2026-04-17,DANGIND,Dangote Industrial Products Plc,Industrial Goods,502.3166175447809,507.0152594853789,479.3197363141973,486.8642216682472,4486864,-0.03076226295690121,498.63325522346065,491.3909190288763,0.03360318372062313,49.03038906058088,0,0
2026-04-20,DANGIND,Dangote Industrial Products Plc,Industrial Goods,486.8642216682472,496.5782268811644,451.8994285852016,454.9038329009578,4898680,-0.06564538395895403,494.33093327319256,490.69532706965856,0.03681484826295608,41.2993977847177,1,1
2026-04-21,DANGIND,Dangote Industrial Products Plc,Industrial Goods,454.9038329009578,459.1659956496654,446.0579198211575,455.3392884672822,530836,0.0009572475209704834,490.3847087822962,489.59702489673526,0.03654863006017224,43.053192783178936,1,1
2026-04-22,DANGIND,Dangote Industrial Products Plc,Industrial Goods,455.3392884672822,486.850077747235,454.3263652186301,475.8740789958231,19615963,0.04509777884017674,490.34681409065786,489.37934409299066,0.03799874716332484,47.10918204658614,0,0
2026-04-23,DANGIND,Dangote Industrial Products Plc,Industrial Goods,475.8740789958231,485.4836551469113,464.5527497808955,473.5164130787083,18994584,-0.004954390291839084,486.54033670366425,488.90242019300206,0.03799120370653142,45.12309598477773,1,1
2026-04-24,DANGIND,Dangote Industrial Products Plc,Industrial Goods,473.5164130787083,479.780898471768,468.8511758160593,475.1475749782565,3649935,0.003444784287291558,483.0547990815377,488.653478746767,0.0379748738253416,44.84751719897257,0,0
2026-04-27,DANGIND,Dangote Industrial Products Plc,Industrial Goods,475.1475749782565,486.5796538907423,472.7549800821997,474.7043558091681,9738022,-0.0009328031803775838,478.5069657318075,487.8630614064872,0.03763731353495678,45.39838902120022,1,1
2026-04-28,DANGIND,Dangote Industrial Products Plc,Industrial Goods,474.7043558091681,487.6121050857619,467.948533486187,478.5955601519316,19207478,0.008197111096928333,474.85509041121594,487.15257563612715,0.0376732983739459,50.57495717221731,1,1
2026-04-29,DANGIND,Dangote Industrial Products Plc,Industrial Goods,478.5955601519316,492.2327889332882,472.3379653293784,483.8422987331443,8666862,0.010962781559334056,476.11042423283,487.1192567351069,0.037562546370361,42.01217878713007,0,0
2026-04-30,DANGIND,Dangote Industrial Products Plc,Industrial Goods,483.8422987331443,488.0417983993843,479.1178586713396,482.0075577779722,9241055,-0.0037920226486523045,474.0795182561491,486.77246629498967,0.03751902863831964,41.950206208815366,1,1
2026-05-01,DANGIND,Dangote Industrial Products Plc,Industrial Goods,482.0075577779722,494.386012277893,472.3717888877909,488.1489890570573,18659875,0.012741358885318688,474.2079949950301,486.4206251092454,0.03751856447489306,40.57003499940735,1,1
2026-05-04,DANGIND,Dangote Industrial Products Plc,Industrial Goods,488.1489890570573,492.5222266104543,480.3253324245916,489.5483011716254,11930616,0.002866567679001175,477.67244182209686,486.00168754764474,0.03750242185160767,42.307805050742886,1,1
2026-05-05,DANGIND,Dangote Industrial Products Plc,Industrial Goods,489.5483011716254,504.767402262321,484.3484467125828,494.3908764524649,18820597,0.00989192541216033,481.57760062061516,485.9811547014557,0.03753823434980996,59.081031944488274,1,1
2026-05-06,DANGIND,Dangote Industrial Products Plc,Industrial Goods,494.3908764524649,510.8865594384161,490.6019908673464,506.8482493191198,5724795,0.02519741657864638,484.6750176529448,487.5109158718013,0.03679754652132496,52.08584014737879,0,0
2026-05-07,DANGIND,Dangote Industrial Products Plc,Industrial Goods,506.8482493191198,511.6095581374506,500.5888851153929,505.8583032324139,19050101,-0.0019531409806303746,487.90920666831545,487.2247716859898,0.03285704349495307,60.085424084836,1,1
2026-05-08,DANGIND,Dangote Industrial Products Plc,Industrial Goods,505.8583032324139,522.3579271422897,497.9233376606868,514.4665514782716,9998778,0.017017113667703754,491.84110431831687,487.44795169992733,0.03306578610153005,92.05583214502768,1,1
2026-05-11,DANGIND,Dangote Industrial Products Plc,Industrial Goods,514.4665514782716,534.5409197604321,504.603448954345,522.7917928134699,9086888,0.016182279122474386,496.6498480187471,487.5784068752773,0.0329621927969688,92.85220923301232,0,0
2026-05-12,DANGIND,Dangote Industrial Products Plc,Industrial Goods,522.7917928134699,526.5813366290178,514.0429077296742,522.3354114494313,6217614,-0.00087296964166661,501.02383314849703,487.93946177985646,0.03287274842402229,89.62570805605375,1,1
2026-05-13,DANGIND,Dangote Industrial Products Plc,Industrial Goods,522.3354114494313,532.3135257761243,515.1754134389045,529.4973669223543,7774290,0.013711410936220636,505.5893399674181,490.8498821001241,0.02590701283043088,94.12846408590305,1,1
2026-05-14,DANGIND,Dangote Industrial Products Plc,Industrial Goods,529.4973669223543,536.0880426308324,528.0899377121472,531.1811439121567,15909710,0.003179953470947572,510.50669858083654,492.29310841849275,0.02176868002087395,94.13333051561345,1,1
2026-05-15,DANGIND,Dangote Industrial Products Plc,Industrial Goods,531.1811439121567,548.9807334655443,522.3112560681171,537.3745490411225,13428788,0.011659685589272328,515.429254579243,494.8186247871366,0.02032173233807335,95.26078581517991,1,1
2026-05-18,DANGIND,Dangote Industrial Products Plc,Industrial Goods,537.3745490411225,560.8584014123227,534.6275209860083,550.0988091046693,16203016,0.02367856848868577,521.4843053725474,499.5783735973222,0.01209448128381874,95.79702530925593,0,0
2026-05-19,DANGIND,Dangote Industrial Products Plc,Industrial Goods,550.0988091046693,553.30206877987,537.2977725740317,546.8561675288585,19236016,-0.005894652964416491,526.7308344801868,504.154217550401,0.01244458252243432,91.42308776494268,1,1
2026-05-20,DANGIND,Dangote Industrial Products Plc,Industrial Goods,546.8561675288585,563.8898236671442,538.0170244675063,552.8285827486222,18778439,0.01092136392417764,531.328867823137,508.0019427380409,0.009186028366175015,94.1533296070597,1,1
2026-05-21,DANGIND,Dangote Industrial Products Plc,Industrial Goods,552.8285827486222,558.2387644706743,540.9849571586104,556.173043893708,831501,0.006049725447366372,536.3603418892665,512.1347742787909,0.008714289734004066,93.94205646199117,1,1
2026-05-22,DANGIND,Dangote Industrial Products Plc,Industrial Goods,556.173043893708,563.7589715221549,548.0209620232731,558.4287187059417,10638053,0.0040557068290147935,540.7565586120334,516.2988314651751,0.008698121427184617,94.00834710701653,0,0
2026-05-25,DANGIND,Dangote Industrial Products Plc,Industrial Goods,558.4287187059417,570.4770202138371,543.9248079380084,548.6951065225923,7467832,-0.017430357460671675,543.3468899829456,519.9983690008464,0.01024828388317547,82.65461625393078,1,1
2026-05-26,DANGIND,Dangote Industrial Products Plc,Industrial Goods,548.6951065225923,564.5123493458779,546.4675839526974,555.9625556048943,12314272,0.013244967917356076,546.7096043984919,523.8667187734945,0.0103328709985649,81.49989802473891,1,1
2026-05-27,DANGIND,Dangote Industrial Products Plc,Industrial Goods,555.9625556048943,567.459616678009,544.9949607442704,560.5243929971138,9202432,0.008205296105339599,549.8123070059679,527.700823486693,0.01030358538070271,83.52457861444907,1,1
